신라스테이 삼성 코엑스 센터	1	4.0	8.4	0.0	0	-12115.3844	391201.1669
파크 하얏트 서울	1	5.0	9.0	0.0	0	-19076.4975	892584.5201
힐튼 가든 인 서울 강남	1	4.0	9.2	0.0	0	-3601.4995	429626.2351
신라 스테이 구로디지털단지역	1	4.0	8.6	0.0	0	-2365.2799	190552.2374
파라스파라 서울	1	5.0	8.6	0.0	0	5533.4440	416320.3138
포 포인츠 바이 쉐라톤 서울, 구로	1	4.0	8.8	0.0	0	-5577.0247	257064.4933
비스타 워커힐 서울	1	5.0	9.2	0.0	0	604.0235	387342.9134
그랜드 워커힐 서울	1	5.0	9.0	0.0	0	-4797.8322	352810.7949
롯데 호텔 월드	1	5.0	9.4	0.0	0	-6651.8947	436754.1366
시그니엘 서울	1	5.0	9.6	0.0	0	-2273.1186	736298.8398
인터시티 서울	1	4.0	7.4	0.0	0	-513.0119	105732.2716
소피텔 앰배서더 서울 호텔 & 서비스드 레지던스	1	5.0	9.2	0.0	0	-8850.3785	525646.8621
코트야드 바이 메리어트 서울 보타닉 파크	1	4.0	9.4	0.0	1	-2912.3050	299002.1040
메이필드호텔 서울	1	5.0	9.0	0.0	0	-2858.2922	204500.3945
오라카이 청계산 호텔	1	4.0	8.8	95702.0	0	-3133.3600	189051.2974
호텔 마리나베이 서울	1	4.0	7.8	0.0	0	-890.3562	123425.9677
위례 밀리토피아 호텔 바이마린	1	4.0	8.8	0.0	0	832.4022	142037.2604
테이크 호텔 서울 광명	1	4.0	8.6	147778.0	0	-1250.1335	172594.7401
코트야드 바이 메리어트 서울 판교	1	4.0	9.0	0.0	0	20.9197	252800.2874
AC 호텔 바이 메리어트 서울 금정	1	4.0	8.8	0.0	0	5.5046	175944.7120
그래비티 조선 서울 판교, 오토그래프 컬렉션	1	4.0	9.0	0.0	0	-941.0557	236714.0677
소노캄 고양	1	4.0	9.0	0.0	0	-2498.2398	193368.2757
더블트리 바이 힐튼 서울 판교	1	5.0	9.0	0.0	0	-2784.1582	218906.9445
더블트리 바이 힐튼 서울 판교 레지던스	1	5.0	8.8	0.0	0	-4682.7188	238421.1215
소래 관광 호텔 카카오	1	4.0	8.2	0.0	0	-1183.6978	91190.2803
칼튼호텔 인천국제공항 주안	1	4.0	6.0	0.0	0	176.2775	40004.7737
하모니호텔	1	2.5	8.4	0.0	0	27.0932	81160.8395
대하모텔	1	2.5	6.8	0.0	0	522.7516	68131.5439
호텔 톰지 잠실	1	2.5	6.2	80000.0	0	-3388.4693	229163.3773
잠실(방이) 호텔 더 캐슬	1	2.5	8.2	80000.0	0	-1512.7550	164508.4080
호텔 더 캐슬 2	1	2.5	6.8	80000.0	0	665.1385	133046.1222
호텔 야자 구리 수택점	1	2.5	6.6	0.0	0	290.8421	45913.7604
호텔 크로아상	1	2.5	8.0	0.0	0	767.8961	82973.8609
리버사이드 게스트하우스	1	2.5	9.8	80000.0	0	-157.6890	134323.9703
호텔 부티크나인 능동	1	2.5	7.6	0.0	0	139.1726	133139.1717
하남 알로하 호텔	1	2.5	8.2	0.0	0	1956.5414	78881.0851
Songpa Boutique Hotel XYM	1	2.5	7.8	0.0	0	60.3018	92039.8888
남양주 에이원 호텔	1	2.5	8.6	0.0	0	-11.1762	97349.0906
신천 호텔 더 캐슬	1	2.5	7.6	101266.0	0	-651.3878	136301.5422
호텔 포레스타	1	2.5	5.2	101266.0	0	691.6611	124287.6655
포레스타 2 호텔	1	2.5	7.6	101266.0	0	-377.7769	153214.7951
새턴호텔	1	2.5	6.0	80000.0	1	62.0352	90533.0669
저스트 슬립 호텔 다산 신도시점	1	2.0	7.0	0.0	0	-1397.1558	106084.0592
24게스트하우스 서울 청량리	1	2.0	7.4	0.0	0	1012.9583	89200.8754
31페이지	1	2.5	8.0	0.0	0	1032.9758	92661.7936
라하	1	2.5	7.6	0.0	0	544.8393	59276.4713
디에이스 호텔	1	2.5	5.4	0.0	0	-538.8118	109815.1499
구리 갈매 인디 프레젠트 호텔	1	2.5	9.0	0.0	0	18.8816	73697.3980
타라 호텔	1	2.5	7.4	0.0	0	-860.3378	172950.1921
프린스 호텔	1	2.5	6.0	0.0	0	-374.4561	92720.1676
왕십리 에이치호텔	1	2.5	6.6	0.0	0	-338.5817	127472.9439
포레스타호텔	1	2.5	6.0	0.0	0	1153.6482	102834.0032
호텔스타 프리미어 역삼	1	2.5	6.8	0.0	0	4490.9272	184854.6545
인더시티 비즈니스 호텔	1	2.5	7.0	0.0	0	886.0496	159448.7317
에이치에비뉴 호텔 역삼점	1	2.5	6.4	0.0	0	-4736.5357	267895.6093
호텔 드립앤드롭, 명동	2	2.0	9.0	213235.0	0	-1273.9679	240063.0421
스텝인명동 2 - 호스텔	2	2.0	8.6	213235.0	0	-13783.1921	389653.1798
수송 게스트 하우스 - 호스텔	2	2.5	8.8	156593.0	0	-1193.2699	107862.3576
57 명동 호스텔	2	2.5	7.8	177067.0	1	-6335.1349	217867.0522
K-게스트하우스 명동 1	2	2.0	8.2	177067.0	1	-16032.6167	427097.5124
메이원 호텔	2	2.5	7.6	213235.0	0	-6180.0636	189783.5275
STAY7 명동	2	2.0	8.2	213235.0	1	-2944.5397	272482.1526
모헤닉호텔 서울 명동	2	2.5	7.6	213235.0	0	2009.2543	163129.8214
서울 레스 호텔	2	2.0	7.2	177067.0	0	-3096.0405	190301.7340
드림 게스트하우스	2	2.0	8.4	177067.0	0	-3246.5146	170566.5103
머스트 스테이	2	2.0	5.6	177067.0	0	276.5369	78344.5123
더포스트호텔	2	2.5	7.4	156593.0	0	-8205.1757	260100.3058
호텔 컬리넌 종로	2	2.5	7.0	156593.0	1	-3572.0083	215364.3336
종로 호텔팝 리즈 프리미어	2	2.5	5.4	156593.0	0	-4420.5570	179002.0095
피카소 모텔	2	2.0	5.0	156593.0	0	-6744.3714	229738.7690
마마 게스트하우스	2	2.5	6.2	213235.0	0	-2503.4667	163136.9897
레인보우 호텔 명동	2	2.5	5.6	213235.0	0	200.9148	120718.1758
호텔 다다 인사동	2	2.5	8.2	156593.0	0	2728.3440	236082.8987
케이팝 호텔 서울역	2	2.5	7.6	177067.0	1	-6267.4285	265214.0789
더 가든 호텔	2	2.0	5.4	156593.0	0	-11345.1986	295351.6297
호텔 앳 홈	2	2.5	7.8	156593.0	0	-1736.0212	140153.4593
호텔 U5	2	2.5	7.6	213235.0	1	2220.7663	195014.6502
호텔 클로이	2	2.0	8.4	0.0	1	-6527.3610	207705.1858
달고나 게스트하우스	2	2.5	5.8	162852.0	0	-10114.1612	181629.9578
스위스 모텔	2	2.5	6.4	0.0	0	747.6773	105377.4654
맹그로브 동대문 호스텔	2	2.0	8.8	0.0	0	-6317.0236	265590.9362
부티크 호텔 힙	2	2.5	8.2	133858.0	0	-254.7718	145712.9780
어반아트스테이 - 호스텔	2	2.0	7.8	0.0	0	875.0283	133333.5531
세븐 호스텔	2	2.0	6.8	133858.0	0	-3561.5333	162439.4930
호텔 가을	2	2.5	6.4	172754.0	0	2271.8269	132363.5555
신촌 Y 호텔	2	2.0	5.8	0.0	0	-2538.8352	185803.8796
호스텔 메트로	2	2.0	5.6	0.0	0	458.8810	36650.7684
맹그로브 신설	2	2.0	8.4	0.0	0	-5092.3836	223437.6295
한남 67	2	2.5	4.8	144940.0	0	-2555.0781	210424.1343
호텔 부티크9	2	2.5	7.8	0.0	0	-2788.5414	202524.6701
호텔 메이 용산	2	2.0	6.6	0.0	0	-3082.8521	194310.4395
WO모텔 용산역	2	2.5	6.0	0.0	0	-1556.3770	156493.0475
포레스타호텔	2	2.5	6.0	0.0	0	-1025.2255	142247.4310
왕십리 에이치호텔	2	2.5	6.6	0.0	0	-2813.9263	154385.4069
씨에스에비뉴호텔	2	2.5	7.6	63189.0	0	-1580.5275	188755.7410
아늑 호텔 홍대점	2	2.0	7.4	172754.0	0	1632.9489	249888.6903
Hotel RU136	2	2.5	9.0	63189.0	0	-13518.8415	267836.3286
은평 Y 호텔	2	2.0	9.0	135994.0	0	-544.1009	110556.2483
31페이지	2	2.5	8.0	0.0	0	303.7256	89421.5261
에스엠부티크호텔	2	2.5	7.4	0.0	0	1569.0210	78030.3952
호텔 아벤트리 여의도	2	2.5	6.6	0.0	1	-965.5960	122109.6183
스테이 서래	2	2.5	8.2	144029.0	0	564.9616	120773.7365
K-게스트하우스 프리미엄 강남 1	2	2.0	7.4	0.0	1	-8209.7532	283209.4909
호텔리더스	2	2.5	7.4	0.0	0	-1855.1354	104657.7776
Hotel Des Arts 데쟈트 호텔	2	2.0	7.2	0.0	0	-828.9815	119876.9259
넘버25호텔 수유점	2	2.0	6.0	0.0	0	868.2490	96729.5234
648 호텔	2	2.5	7.0	0.0	1	-5126.6257	159351.6790
에이치에비뉴 호텔 역삼점	2	2.5	6.4	0.0	0	-3458.4314	287679.6502
호텔 디 아티스트 역삼점	2	2.5	7.6	0.0	1	-5966.2900	255797.0034
나이아가라 호텔	2	2.5	8.0	127662.0	0	980.4808	114509.0559
호텔스타 프리미어 역삼	2	2.5	6.8	0.0	0	-622.4261	236782.9043
강남 세븐 호스텔	2	2.0	9.0	164823.0	0	1206.1775	62973.5354
호텔 부티크나인 능동	2	2.5	7.6	0.0	0	-980.8503	148903.2638
타라 호텔	2	2.5	7.4	0.0	0	-6796.1780	249036.6017
르컬렉티브 강남 예술의전당 로이움	2	2.0	8.6	122867.0	0	-5290.8988	299270.8310
디에이스 호텔	2	2.5	5.4	0.0	0	-2067.1676	132015.1100
폭스 호텔	2	2.5	5.8	0.0	0	-42.7359	76899.5188
프린스 호텔	2	2.5	6.0	0.0	0	-349.4564	95564.7759
집 호텔	2	2.5	8.0	0.0	0	-656.1112	83283.2295
스테이 비엔비	2	2.0	9.0	94608.0	0	-969.7031	115985.1623
더 리프 서울 사당	2	2.0	8.8	71097.0	0	-1189.5412	242335.9879
30 month HOTEL	2	2.5	4.6	0.0	0	-1161.2193	123032.2552
더 링크 서울, 트리뷰트 포트폴리오 호텔	2	2.0	0.0	0.0	0	-365.7530	286449.0686
신림 도미니크호텔	2	2.5	8.0	94608.0	0	952.9153	115685.3918
포레스타 2 호텔	2	2.5	7.6	0.0	0	-5985.5099	229445.2652
호텔 포레스타	2	2.5	5.2	0.0	0	-975.8063	153093.9450
신천 호텔 더 캐슬	2	2.5	7.6	0.0	0	-2663.0175	167435.4390
호텔 컬리넌	2	2.5	5.6	0.0	0	-1763.4034	138626.9467
노원 럭스 호텔	2	2.0	4.0	61953.0	0	650.4583	90264.6365
화곡 거기	2	2.5	5.0	0.0	0	-215.7789	129324.6371
마인드 호텔	2	2.5	6.4	0.0	0	193.6417	122840.8920
라이프스타일 S호텔	2	2.5	8.0	0.0	0	-678.3751	65344.2305
에이치호텔	2	2.5	7.0	0.0	0	-543.2569	128465.8057
잠실(방이) 호텔 더 캐슬	2	2.5	8.2	0.0	0	-1965.5668	187019.1388
호텔 더 캐슬 2	2	2.5	6.8	0.0	0	-1988.6297	172511.0553
어반이스트호텔	2	2.5	8.6	159833.0	0	-3033.9470	145660.2145
호텔 톰지 잠실	2	2.5	6.2	0.0	0	-2043.3951	231352.5871
K2 모텔	2	2.5	6.0	0.0	0	1553.4940	53799.3616
홈즈스테이 G밸리 가산	2	2.5	8.6	0.0	0	-4149.5826	148302.8243
호텔 크로아상	2	2.5	8.0	0.0	0	696.8538	84987.2797
하모니호텔	2	2.5	8.4	0.0	0	-434.0566	94081.8159
구리 갈매 인디 프레젠트 호텔	2	2.5	9.0	0.0	0	-137.4319	77753.2520
호텔 야자 구리 수택점	2	2.5	6.6	0.0	0	25.7002	48082.5492
아늑 호텔 구리점	2	2.0	7.4	0.0	0	-221.3809	67715.8594
광명 W호텔	2	2.5	9.4	0.0	0	505.8699	82583.5526
램파트호텔	2	2.5	7.8	0.0	0	-7.8588	59713.8844
골든 리버 호텔	2	2.5	7.8	74286.0	0	-692.0456	80637.5465
스테이월호텔	2	2.5	8.2	0.0	1	-600.1898	104723.3628
저스트 슬립 호텔 다산 신도시점	2	2.0	7.0	54000.0	0	-1794.0031	112881.4564
아일랜드캐슬 호텔&워터파크	2	2.5	9.0	0.0	0	-2956.4922	123908.3038
남양주 에이원 호텔	2	2.5	8.6	0.0	0	-163.3477	98079.6477
넘버25호텔 양주송추점	2	2.5	8.2	87951.0	0	167.6703	54668.9171
로젠하임	2	2.5	7.8	0.0	0	-237.8270	70295.0655
26 호텔	2	2.0	7.8	0.0	1	-1101.9747	107494.0945
27 호텔	2	2.0	7.4	0.0	0	-1901.4384	99588.6202
호텔 아렌츠	2	2.5	8.2	0.0	0	-627.4159	144251.9364
케일라호텔	2	2.0	7.0	64410.0	0	-81.8675	65403.6284
호텔 헤드원	2	2.5	7.6	64410.0	0	166.9426	53703.0879
더 화인호텔	2	2.5	7.6	64410.0	0	69.6919	67906.5914
25호텔	2	2.5	8.8	0.0	0	-544.7769	72776.4636
하남 알로하 호텔	2	2.5	8.2	0.0	0	770.6571	92889.2505
호텔 소울하다 인천점	2	2.5	9.2	0.0	0	126.8045	115060.0814
호텔 소풍	2	2.5	5.8	0.0	0	159.9822	76203.7924
호텔 야자 분당	2	2.5	7.0	93887.0	0	1176.2745	88749.2074
의정부 라트리호텔	2	2.5	8.2	88967.0	0	-719.0365	106808.5887
이코노미 호텔 인천 부평점	2	2.0	9.0	0.0	0	-267.1877	83835.5312
ON & OFF HOTEL(부평점)	2	2.5	8.4	0.0	0	38.5139	59536.9939
아늑 호텔 인천 부평점	2	2.0	6.0	0.0	0	-115.9179	68195.3431
호텔 마리골드	2	2.0	2.0	0.0	0	63.5027	60330.3050
호텔 게이트	2	2.0	7.4	0.0	0	-277.6248	78367.3358
코고라호텔	2	2.5	7.6	0.0	0	296.3442	42298.4088
부평 두루와호텔 본관	2	2.5	7.4	0.0	0	79.4537	97247.1095
베니키아 JD 관광호텔	2	2.5	9.2	0.0	0	220.6368	80710.5039
파크뷰테라스 호텔	2	2.5	7.8	0.0	0	413.0262	97149.7726
골든 호텔 인천	2	2.5	7.0	0.0	0	-167.4660	83544.0404
포천 루아 프리미엄 무인호텔	2	2.0	9.4	0.0	0	-696.3297	103471.4313
넘버 25 호텔 동암	2	2.0	9.8	0.0	0	76.4394	45731.2425
의왕 밀로스 호텔	2	2.0	9.2	0.0	0	-609.2699	83432.8536
의왕 마요트호텔	2	2.0	9.2	0.0	0	554.8245	79906.3012
킹호텔	2	2.5	5.6	75712.0	0	325.0400	100832.0770
마리호텔	2	2.0	7.6	0.0	0	-479.0268	84021.6459
인천 비욘드 호텔	2	2.0	8.8	97895.0	0	1379.5275	73874.7065
미타스야 료칸 호텔 인천 바이 아늑	2	2.0	8.8	97895.0	0	-135.9406	79246.2086
김포 펜타스타호텔	2	2.5	7.8	0.0	1	-9551.4301	280603.3770
호텔 카카오	2	2.5	8.4	0.0	1	484.7511	69644.3462
아늑 호텔 인천 구월점	2	2.5	8.4	0.0	0	-8.5605	79134.8348
인천구월 호텔베이204	2	2.5	9.2	0.0	0	104.4735	70865.3610
아늑 료칸 호텔 파주점	2	2.0	6.6	0.0	1	-2560.9641	128901.5786
넘버25 호텔 소래포구점	2	2.5	8.0	0.0	1	40.1092	73015.1702
호텔수목원	2	2.5	7.4	0.0	0	209.4864	67851.0498
프롬에이치 소도 호텔 파주점	2	2.0	8.6	0.0	1	-1524.8076	105905.3833
호텔 보스코 인천	2	2.0	0.0	0.0	0	274.6853	65663.5419
유앤아이호텔	2	2.5	0.0	0.0	1	-747.1761	117625.5196
폭스 모텔	2	2.5	8.8	0.0	0	-42.7418	45642.4136
더 유니크 호텔 28	2	2.5	7.8	0.0	1	-35.0546	56622.6822
로아 호텔	2	2.5	7.6	0.0	1	259.5922	37131.8078
죽전 게스트하우스 아이원리빙텔	2	2.5	6.6	0.0	1	101.0065	32635.6213
아이비 호텔	2	2.0	8.0	0.0	1	-592.8926	64550.3778
호텔 이쁘다	2	2.5	8.0	0.0	0	-2274.5696	150286.1008
호텔 월	2	2.5	0.0	0.0	0	28.5071	81388.1796
로자벨 호텔	2	2.5	7.8	0.0	1	-84.2580	66475.2870
디자인 호텔 바인	2	2.0	8.0	0.0	1	-340.3837	60079.7466
썬스타모텔	2	2.0	9.6	0.0	1	-2737.0271	116546.9676
호텔 비아	2	2.5	7.2	59213.0	0	874.1448	126023.3535
호텔 498	2	2.5	8.4	50000.0	1	-4.0868	74400.5039
블루버드 호텔	2	2.0	8.0	50000.0	1	-649.3319	83026.2379
안산 서원 호텔	2	2.5	8.0	0.0	0	-533.1601	85061.4871
플럼호텔	2	2.5	7.8	0.0	1	-301.7018	75788.0169
호텔 리브레	2	2.5	8.0	0.0	1	8.1628	108212.2167
부티크 호텔 K 오이도	2	2.5	8.0	128000.0	1	-185.7550	57151.0312
호텔 야자 시흥 정왕점	2	2.0	8.0	128000.0	1	-108.7588	56679.1226
호텔세븐스텝 시흥정왕점	2	2.5	6.8	128000.0	1	-858.9866	77639.5189
큐브 호텔	2	2.0	6.8	0.0	1	-1069.8063	96360.6433
송도블루호텔	2	2.5	8.0	0.0	1	127.7045	72518.3547
녹스호텔	2	2.0	8.4	0.0	1	-650.8422	69116.3066
모노호텔	2	2.5	9.4	0.0	1	-866.2276	73110.3855
브라운도트호텔 수원인계점	2	2.5	8.4	0.0	1	-58.9140	115832.6367
UH FLAT The 송도	2	2.5	8.8	0.0	0	-627.1631	99803.2783
랜드마크 송도스테이	2	2.5	8.4	0.0	0	-4841.2668	189685.6386
헤븐밸리 A동	2	2.0	0.0	0.0	0	-384.9516	231636.6211
브릿지호텔인천송도	2	2.5	8.4	0.0	1	-1617.0333	134536.8968
모모268	2	2.0	0.0	0.0	0	-119.4230	191317.0539
트라움 호텔 & 콘도	2	2.5	6.8	0.0	1	173.5860	66331.9109
시흥 넘버25 호텔 거북섬점	2	2.0	10.0	0.0	1	-1407.3892	91211.8010
갤러리774	2	2.5	0.0	0.0	0	-1371.7681	380466.5518
명동 스타힐스	2	3.0	7.2	177067.0	1	-3601.0976	231453.9364
라인호텔명동	2	3.0	7.8	213235.0	1	-4363.2301	241098.5665
칼리스타호텔	2	3.0	6.4	213235.0	1	-6612.0155	173526.7810
호텔스카이파크 명동2호점	2	3.0	8.2	213235.0	1	-955.4351	286209.9364
목시 서울 명동	2	3.0	9.6	177067.0	1	-6821.3711	411197.3429
소테츠 프레사 인 서울 명동	2	3.0	8.8	213235.0	1	-9360.4979	391691.9765
스텝인 명동 1	2	3.0	8.4	213235.0	1	-4566.7023	326241.2057
호텔 명동장	2	3.0	8.8	213235.0	1	-7671.4001	313074.9346
호텔스카이파크 명동1호점	2	3.0	8.0	213235.0	1	1233.4801	271969.5806
썬비호텔	2	3.0	9.2	156593.0	1	-5112.3242	374973.3311
트레블로지 명동 을지로 호텔	2	3.0	8.4	213235.0	1	-8365.7854	398208.9219
호텔스카이파크 명동3호점	2	3.0	8.8	213235.0	1	-1789.3363	293167.8427
헨나 호텔 서울 명동	2	3.0	8.8	213235.0	1	-18920.1232	459378.8213
호텔 비즈 종로 인사동	2	3.0	7.4	156593.0	1	-1473.2019	137893.3640
그리드인	2	3.0	9.4	156593.0	1	-4756.2837	250831.9502
트레블로지 명동 남산	2	3.0	8.0	213235.0	1	-15982.3723	468664.8968
미오 II 디자인 레지던스 명동	2	3.0	6.8	213235.0	1	-4257.4004	254300.1754
센트럴 투어리스트 호텔	2	3.0	6.2	144029.0	1	-4060.0582	170886.4706
호텔 모닝스카이	2	3.0	8.0	213235.0	1	-11602.5152	320857.0337
에이큐브 호텔	2	3.0	9.0	213235.0	1	6349.2400	348169.3572
트레블로지 동대문 호텔	2	3.0	8.2	213235.0	1	-10125.2394	307255.6678
웨스턴 코업 호텔&레지던스 동대문	2	3.0	7.8	213235.0	1	-3319.2611	195311.3215
을지로코업레지던스	2	3.0	8.2	0.0	1	-3813.8791	191302.7678
호텔 트리쉐이드 동대문	2	3.0	5.6	0.0	1	-6436.6578	181230.1403
롯데시티호텔 마포	2	3.0	9.0	69650.0	1	-5183.6796	302788.6735
호텔 라싸	2	3.0	6.8	172754.0	1	-12945.5745	337962.7716
임피리얼 팰리스 부티크 호텔, 이태원	2	3.0	8.0	159737.0	1	-28448.5706	550882.8094
아모렉스 호텔	2	3.0	6.6	0.0	1	-1294.0742	155246.0249
주니비노 호텔 홍대	2	3.0	8.2	122645.0	1	-1419.5434	237711.9444
안테룸 서울	2	3.0	8.6	0.0	1	-19705.7995	458544.7319
호텔 선샤인 서울	2	3.0	8.2	0.0	1	-4977.3533	322602.3264
파티오세븐 호텔	2	3.0	8.4	0.0	1	-8745.5760	313344.5423
라비타 호텔	2	3.0	7.6	0.0	1	-84.1624	134641.5275
호텔 크레센도 서울	2	3.0	7.8	0.0	1	-9927.7031	335257.8987
호텔 더 디자이너스 건대	2	3.0	8.0	0.0	1	-1626.4647	161745.6628
블랑 호텔 강남	2	3.0	6.6	0.0	1	-9907.2840	252200.5468
노바루스 관광호텔	2	3.0	4.8	217169.0	1	706.0995	92107.5821
라코지 스테이 서울	2	3.0	9.2	0.0	1	-2632.5431	206964.9204
소설호텔	2	3.0	8.6	122867.0	1	-9662.5084	329694.8189
동서울 호텔	2	3.0	6.4	0.0	1	-1169.8645	120194.5968
상주호텔 서울	2	3.0	8.4	0.0	1	-690.8876	206531.7657
행복한집	2	3.0	0.0	108973.0	1	-15626.7762	796899.2976
롯데시티호텔 구로	2	3.0	9.2	0.0	1	-2468.8019	202549.3645
더 퍼스트 스테이 호텔	2	3.0	8.4	0.0	1	-7147.2376	222710.1553
갈매 더 퍼스트호텔	2	3.0	9.0	0.0	1	-760.7135	84992.9782
롯데시티호텔 김포공항	2	3.0	9.2	0.0	1	-4696.5492	288585.2211
호텔 마리나베이 서울 아라	2	3.0	7.8	0.0	1	-266.0408	127997.5692
CS 프리미어 호텔	2	3.0	7.6	0.0	1	46.0991	56768.8820
라까사호텔 광명	2	3.0	8.4	147778.0	1	2821.9093	138821.0288
센트럴 투어리스트 호텔	2	3.0	6.2	0.0	1	-4060.0582	170886.4706
클레오파트라 호텔	2	3.0	6.2	0.0	1	-514.3104	74942.8274
앙티브 호텔	2	3.0	7.0	0.0	1	-165.7480	79830.1867
포스타호텔	2	3.0	9.2	0.0	1	-193.3749	107226.3640
삼원프라자호텔	2	3.0	7.6	0.0	1	280.2832	66029.7137
XYM안양일번가점	2	3.0	6.4	0.0	1	40.8963	67982.6633
코암관광호텔	2	3.0	7.2	0.0	1	-295.1976	64242.5430
케이호텔	2	3.0	7.6	0.0	1	-238.5611	123937.8773
제이비스호텔	2	3.0	8.4	88967.0	1	-519.7078	77520.1652
검단신도시 호텔 에이치애비뉴	2	3.0	9.8	99500.0	1	-174.1313	96700.0000
센트로스테이	2	3.0	9.0	0.0	1	80.1304	66623.9923
호텔 밀레니엄	2	3.0	7.0	0.0	1	675.0330	112951.1415
메이트 호텔 분당	2	3.0	8.6	0.0	1	58.4813	122967.6340
분당(서현) 비즈니스 호텔 카인드-KYND	2	3.0	8.8	0.0	1	-5138.8052	195230.3112
3S 부티크 호텔	2	3.0	6.4	0.0	1	120.4358	87688.1285
호텔 시에나	2	3.0	8.4	0.0	1	643.6036	106774.9551
케이힐스 더테라스	2	3.0	8.0	0.0	1	106.5218	80558.6333
호텔소프라	2	3.0	8.8	97895.0	1	-227.6963	72568.1436
호텔 더 디자이너스 인천	2	3.0	7.4	0.0	1	-55.3183	81163.1661
김포 스타비아호텔	2	3.0	9.0	0.0	1	501.4730	90306.9380
호텔 반월	2	3.0	6.6	0.0	1	66.8192	91972.2073
파크 마린 호텔	2	3.0	8.4	0.0	1	19.6127	80419.0909
인천 브라운도트 호텔 논현 소래포구점	2	3.0	8.4	0.0	1	-1232.0689	83085.7847
소마호텔	2	3.0	8.8	0.0	1	22.5550	67729.4811
워커스 호텔 안산 바이 아늑	2	3.0	7.2	0.0	1	-1602.3806	98922.4219
호텔 갤러리	2	3.0	8.2	0.0	1	335.1102	102939.0060
호텔 클로버	2	3.0	8.4	0.0	1	100.6301	67864.8904
호텔아우라	2	3.0	8.2	0.0	1	141.2482	67919.4701
남양주 하이맘 키즈 가족 펜션 블랙	2	3.0	10.0	0.0	1	-1950.6412	141421.7428
호텔얼레이	2	3.0	8.0	0.0	1	237.0538	69141.5663
남양주 정원펜션	2	3.0	0.0	0.0	1	467.9464	154130.3572
호텔 아르떼	2	3.0	9.2	0.0	1	129.3410	89526.9598
파주 골든힐 호텔	2	3.0	7.8	0.0	1	140.5636	65622.6627
더 노벰버 스테이 인 랜드마크	2	3.0	8.8	0.0	1	-3434.1442	127448.9904
더마레보	2	3.0	8.8	0.0	1	157.4069	118555.3128
이스키아호텔	2	3.0	7.8	0.0	1	-799.5395	101078.9404
솔거펜션	2	3.0	8.0	0.0	1	-1112.1980	190926.4372
웨이브엠 호텔 웨스트	2	3.0	9.6	0.0	1	-447.7732	145347.7025
가평 투독플레이스 애견동반 펜션	2	3.0	0.0	0.0	1	-1944.2386	146076.6064
라비채펜션	2	3.0	8.2	0.0	1	-262.3088	89893.9732
가평 모이스 독채 풀빌라 펜션	2	3.0	8.0	0.0	1	-1557.9893	449949.6255
가평 에뜨왈 스파 펜션	2	3.0	0.0	0.0	1	-1190.1488	109473.5433
프레지던트호텔	2	4.0	8.4	181688.0	0	-1576.3891	235045.2944
더 플라자 서울, 오토그래프 컬렉션	2	5.0	9.0	181688.0	0	-18374.1703	672810.1662
코리아나 호텔	2	4.0	8.6	181688.0	0	-2880.2583	312111.4463
롯데 호텔 서울	2	5.0	9.2	181688.0	0	-18909.2133	786620.1848
롯데 호텔 서울 이그제큐티브 타워	2	5.0	9.6	181688.0	0	-24824.1561	951022.6375
웨스틴 조선 서울	2	5.0	9.4	177067.0	0	-22605.3408	794577.8962
소테츠호텔즈 더 스프라지르 서울 명동	2	4.0	8.6	177067.0	0	379.5144	229918.2328
그레이스리 호텔 서울	2	4.0	9.0	177067.0	0	-2102.2971	326341.1339
더 스테이 클래식 호텔 명동	2	4.0	9.0	177067.0	0	-6050.1676	326248.9706
프레이저 플레이스 남대문 서울	2	4.0	8.8	177067.0	0	-11962.5921	478298.9905
알로프트 서울 명동	2	4.0	9.2	177067.0	0	-5200.7655	426255.9141
ENA 스위트 호텔 남대문	2	4.0	9.2	177067.0	0	-5875.3707	350886.6759
르메르디앙 서울, 명동	2	5.0	9.4	177067.0	0	-7713.6854	675764.9259
로얄호텔서울	2	4.5	9.0	213235.0	0	-5853.8530	448776.3748
신라스테이 광화문 명동	2	4.0	8.6	156593.0	0	-5639.3145	356997.9242
레스케이프 호텔	2	5.0	9.2	177067.0	0	-6467.1810	443646.8744
아미드 호텔 서울	2	4.0	9.2	156593.0	0	-6483.5181	293587.2967
롯데시티호텔 명동	2	4.0	9.0	156593.0	0	-6776.2679	395085.5909
프레이저 플레이스 센트럴 서울	2	4.0	8.8	177067.0	0	-14006.6782	429020.7679
보코 서울 명동, IHG 호텔	2	4.5	9.2	177067.0	0	-10460.3672	436200.5112
L7 명동 바이 롯데	2	4.0	9.0	213235.0	0	-7836.9984	461297.1110
신라스테이 서대문 서울역	2	4.0	8.6	181688.0	0	-9224.6157	353329.9878
포 포인츠 바이 쉐라톤 조선, 서울 명동	2	4.0	9.2	213235.0	0	-7258.6880	406915.0164
세종 호텔	2	4.5	8.0	213235.0	0	-7947.7053	392044.2421
오라카이 인사동 스위트	2	4.0	9.0	156593.0	0	-22451.9514	626682.9498
이비스 스타일 앰배서더 서울 명동	2	4.0	8.2	213235.0	0	-1920.2122	344684.1596
G2 호텔 명동	2	4.0	9.0	213235.0	0	-6250.3002	283066.5755
G3 호텔 충무로	2	4.0	9.0	213235.0	0	-13948.6893	507971.7484
